READ,yOZgLWTSFLk,1201640827.635093,143
READ,32mIigPzS0Y,1201640827.641810,11
READ,jvUMURxV6XE,1201640827.872894,5
READ,HOskLZ-w3RA,1201640828.914869,3
READ,BgoOihBb78w,1201640829.065651,279
READ,_Hio6vgMu3c,1201640829.572035,2
READ,YAPlmEHo9QQ,1201640829.899286,9
READ,dBhrs2b3Fik,1201640831.718919,3
READ,PoCm49C0L7w,1201640832.840046,20
READ,32mIigPzS0Y,1201640833.414398,11
READ,PoCm49C0L7w,1201640834.141652,20
READ,IY1DN_U0DBc,1201640835.190352,105
READ,kyadwFG77Sw,1201640835.327911,550
READ,LbvP7dT3Dx0,1201640835.416408,2
READ,_kYSEEBooQQ,1201640837.400255,2
READ,rfh4Mhp-a6U,1201640838.176270,11
READ,ktUSIJEiOug,1201640838.905592,416
READ,dBhrs2b3Fik,1201640839.067575,3
READ,tWvHk72rjno,1201640839.496636,103
READ,jay1js4BzAk,1201640842.144364,3
READ,uQkGFANKZ58,1201640843.892825,70
READ,JAVlk4F2qkw,1201640845.228431,67
READ,VXASlXuDEDg,1201640847.610746,1260
READ,9Y5ZOsnLnQ8,1201640848.838346,72
READ,EHk2LbyLomk,1201640850.735444,3
READ,sqCAxYFZ8tM,1201640852.124207,76
READ,ytWP2SEvKfs,1201640852.260949,2
READ,AmpEKRtaTgA,1201640855.282088,2
READ,0NxgsYrPFfw,1201640855.769044,2
READ,Hzm8SFGsd_I,1201640855.887358,3
READ,VXASlXuDEDg,1201640858.517051,1260
READ,rfh4Mhp-a6U,1201640860.843125,11
READ,BYGCT4AQIR0,1201640863.166705,280
READ,8L_ZdMi5O08,1201640872.601781,5
READ,rzuDgQQjKEA,1201640874.954474,608
READ,7bH0p4fpMdY,1201640878.564955,963
READ,L6bpPViMNm0,1201640880.402327,148
READ,rMeFZN9UNZ0,1201640881.533509,67
READ,FJ2UzCZiKgU,1201640882.023373,2
READ,Mwws5l2DrQ8,1201640882.611938,2
READ,eivZd4j5MBs,1201640883.976854,209
READ,fk3LTajX9z4,1201640887.654125,270
READ,FUVScvKoFNo,1201640891.737227,9
READ,cJaGXDhTnAw,1201640892.970895,450
READ,8p2vOsyu08Q,1201640895.330037,11
READ,eyXy2NKCvV8,1201640898.817709,5
READ,TtJRNyPK-lc,1201640899.685495,312
READ,T7wZB9azFbk,1201640902.957557,2
READ,W9hQ6jGmX54,1201640903.286928,381
READ,AYDLBgz3Lxw,1201640903.480775,191
READ,obdd31Q9PqA,1201640906.861172,230
READ,uQkGFANKZ58,1201640907.166555,70
READ,dBhrs2b3Fik,1201640909.155225,3
READ,eyXy2NKCvV8,1201640909.603965,5
READ,j0s-AsXVwGY,1201640909.674401,2
READ,eyXy2NKCvV8,1201640910.259366,5
READ,tc0Rfg2xTmU,1201640910.380483,3
READ,fIsCxuIby0M,1201640911.119829,11
READ,tDEqb-T5xzY,1201640911.358730,3
READ,OnuuYcqhzCE,1201640915.881589,11
READ,EkQciZIuexI,1201640916.471441,306
READ,g1oRXkGAO60,1201640916.574135,369
READ,ZD5rcUV-UG4,1201640919.449033,2
READ,AoGg1RQlDd4,1201640919.490469,2
READ,Egt-nwZ6Ym8,1201640920.157745,11
READ,7vvbUFrU7dM,1201640922.793895,11
READ,giEft1DU5xY,1201640925.550019,2
READ,rfh4Mhp-a6U,1201640926.666319,11
READ,dBhrs2b3Fik,1201640928.949249,3
READ,mFCSk6oLlmQ,1201640930.117015,11
READ,dBhrs2b3Fik,1201640931.276500,3
READ,hp8l3UerZ5w,1201640931.935646,171
READ,9u43QayiHsA,1201640932.157460,83
READ,6Ay7Mo6FH1k,1201640932.210533,11
READ,1pst81zsZhs,1201640933.682357,2
READ,dBhrs2b3Fik,1201640933.758223,3
READ,dBhrs2b3Fik,1201640935.915703,3
READ,3t8GdtYdRk0,1201640935.981758,181
READ,6Ay7Mo6FH1k,1201640937.165650,11
READ,6Ay7Mo6FH1k,1201640939.353475,11
READ,gTR6Xt6j3wY,1201640943.117828,2
READ,56KZsM2Hla8,1201640943.530100,3
READ,g1obVVUbavc,1201640944.011613,486
READ,-Vuakz9H97w,1201640944.563683,2
READ,S1X3xqflcLQ,1201640944.645049,14
READ,6Ay7Mo6FH1k,1201640944.970764,11
READ,nOMxdu9HLLk,1201640945.745815,653
READ,z5kHF4IKgWU,1201640945.774256,3
READ,j4EYKfud1Bo,1201640948.100647,11
READ,ARcFGxWx41g,1201640948.535732,96
READ,iIG2nJGAtW0,1201640948.995796,2
READ,nbnY8HeLyAY,1201640949.109992,2
READ,HToDmnOXf_M,1201640949.731847,2
READ,ZTchX4lp8Yc,1201640950.318000,2
READ,S1X3xqflcLQ,1201640952.276412,14
READ,YaMmUtKmq1Y,1201640953.760447,50
READ,gTR6Xt6j3wY,1201640954.557996,2
READ,iIG2nJGAtW0,1201640955.145682,2
READ,ij-b_b2AfAU,1201640955.415295,212
READ,Kr-dkk18isU,1201640956.259680,67
READ,iIG2nJGAtW0,1201640956.350291,2
READ,iIG2nJGAtW0,1201640958.715681,2
READ,8giphArAfbA,1201640958.770075,57
READ,YaMmUtKmq1Y,1201640962.899411,50
READ,opi1da2FzbE,1201640965.605470,1388
READ,ch-PXNNU-ZE,1201640969.636087,44
READ,IO2GWFLKJ8Q,1201640970.508746,126
READ,IO2GWFLKJ8Q,1201640970.971783,126
READ,PHtCkVZqdWo,1201640973.498570,14
READ,6Ay7Mo6FH1k,1201640974.176438,11
READ,UYb83KM4at4,1201640975.521395,3
READ,6Ay7Mo6FH1k,1201640976.442371,11
READ,6Ay7Mo6FH1k,1201640978.300356,11
READ,scpdizXboB4,1201640982.099747,3
READ,6Ay7Mo6FH1k,1201640982.965068,11
READ,Mq4OtuWxq6s,1201640983.243059,317
READ,VATy4ojQFDs,1201640984.058477,659
READ,pYQKQGtGH3A,1201640986.552011,2
READ,w4nxT0F_EIs,1201640987.684910,164
READ,Ell-xdsYL5A,1201640991.308298,2
READ,bfWXv_YAG5Q,1201640991.610804,115
READ,uYNOoW6lKj4,1201640992.297996,886
READ,0nq51EplPAU,1201640992.641020,14
READ,XAx5cLTJ3Ek,1201640992.813932,2
READ,0nq51EplPAU,1201640993.242185,14
READ,u_znE-DMFl8,1201640994.087000,395
READ,zDhqFON_it0,1201640994.718010,139
READ,2pfTyWBLlz8,1201640996.453123,2
READ,S7amYNaPTRI,1201640998.038786,11
READ,K5-Qv03a6KY,1201640999.429431,178
READ,IhTaggHRoIg,1201641000.608391,5
READ,iNNlLG-0JIM,1201641004.178596,42
READ,kfi8018wOn0,1201641004.631054,149
READ,jVVk6UJpxNg,1201641005.059554,2
READ,iNNlLG-0JIM,1201641005.394805,42
READ,XqL5WnLJL5Q,1201641006.383651,2
READ,Kwb576O8DeE,1201641011.728923,87
READ,CrtUmzS5brg,1201641012.274000,618
READ,YaMmUtKmq1Y,1201641015.025778,50
READ,u0jSmqr4wSs,1201641015.335397,1056
READ,XjRDcOW7Xp8,1201641017.689078,5
READ,ZK2PaMsE36w,1201641018.017501,229
READ,YaMmUtKmq1Y,1201641018.269799,50
READ,YaMmUtKmq1Y,1201641022.554833,50
READ,fFSybbtgDxA,1201641024.113255,147
READ,YaMmUtKmq1Y,1201641025.356202,50
READ,--0ba-yXX0M,1201641025.378354,163
READ,wF4qTiaiDdA,1201641027.580347,11
READ,wF4qTiaiDdA,1201641028.215061,11
READ,YaMmUtKmq1Y,1201641028.339500,50
READ,3t8GdtYdRk0,1201641028.471258,181
READ,3t8GdtYdRk0,1201641029.480531,181
READ,5hCs1-fJ_FY,1201641033.497871,599
READ,5hCs1-fJ_FY,1201641033.851092,599
READ,a_B33wb-FqU,1201641036.694834,2
READ,tV7dDfpWMDk,1201641037.303446,2603
READ,sq9SZHZXcNc,1201641039.619265,419
READ,WGQ4-0hN0ZQ,1201641040.990221,2
READ,2jMlf0HgBDc,1201641043.331212,7
READ,4Ug38J-69cU,1201641043.480885,46
READ,0JWid-6xnY8,1201641043.578615,91
READ,Dur_7gnMdDc,1201641043.762582,164
READ,ATYACn3I8XE,1201641044.294771,5
READ,jVVk6UJpxNg,1201641045.827582,2
READ,eu9-I73O8p4,1201641045.995527,1110
READ,ATYACn3I8XE,1201641049.010249,5
READ,gj-EEyokZ_I,1201641049.789824,3
READ,R_V_oaUzasQ,1201641051.645916,14
READ,ubRf--RHrcI,1201641052.042145,3
READ,R_V_oaUzasQ,1201641052.303133,14
READ,BDfFTj9l_xQ,1201641052.353444,1123
READ,ATYACn3I8XE,1201641053.280594,5
READ,Kwb576O8DeE,1201641053.303722,87
READ,2PX4ly_5ZsI,1201641056.106342,129
READ,TQE9wkh5bsE,1201641058.711508,1197
READ,T1_7eFhgBdg,1201641059.282487,288
READ,TQE9wkh5bsE,1201641059.396219,1197
READ,ml7C-WfL8f8,1201641061.076667,2
READ,1RaXbjv206o,1201641062.769665,2
READ,sSn36SrAkGQ,1201641063.960020,74
READ,lbcltLf2VHo,1201641064.266518,2
READ,uYLsoXZAkZw,1201641066.066743,305
READ,uYLsoXZAkZw,1201641066.694596,305
READ,YovftLtJDms,1201641067.423704,11
READ,cQ25-glGRzI,1201641067.768995,2
READ,ZUZls7dfmz0,1201641068.099504,3
READ,lVKn0bAQKzg,1201641068.236573,41
READ,BZSKvSz1roQ,1201641069.810015,318
READ,30AVhf-ZLwM,1201641072.802573,11
READ,CiGRpm6Tf3I,1201641073.540746,177
READ,ko1_Da41eiI,1201641073.960053,463
READ,ko1_Da41eiI,1201641074.624242,463
READ,bh6xpck4OSQ,1201641078.537618,3
READ,KeikhZlckr4,1201641078.830082,155
READ,le5kqhD-6KQ,1201641079.881308,59
READ,5ukYFevp9WU,1201641082.147671,3
READ,LP5udJB8Lok,1201641082.581281,11
READ,hDEDzWJaW6E,1201641082.856352,3
READ,Oh77vmslA8w,1201641083.120215,3
READ,Oh77vmslA8w,1201641083.705102,3
READ,KAM2o1FqCAo,1201641085.756575,2
READ,dN-wm7ZYTpw,1201641087.707615,5
READ,QWNoiVrJDsE,1201641088.613574,334
READ,2YG4mN3ou0k,1201641090.489846,11
READ,ffrq6cUoE5A,1201641090.563716,88
READ,DelJrP3P7tA,1201641091.982124,428
READ,7UHKB6nQrzM,1201641093.129661,3
READ,TKNHVXuX8-s,1201641093.613116,159
READ,AOhC5jcYFms,1201641095.258952,286
READ,rfh4Mhp-a6U,1201641098.543344,11
READ,Kwb576O8DeE,1201641099.057691,87
READ,LpHCQlRfnI0,1201641101.529995,555
READ,Kwb576O8DeE,1201641101.835906,87
READ,J5YO5_PkagA,1201641102.358989,532
READ,AOhC5jcYFms,1201641102.844919,286
READ,Rc7h4s_41hQ,1201641103.248664,21
READ,OLgSzuZKoVg,1201641103.858441,203
READ,Cd5zEDi5iJA,1201641106.215244,8
READ,Cd5zEDi5iJA,1201641106.828653,8
READ,G47i7zzFitY,1201641108.942811,174
READ,wbyA2wlbk1U,1201641111.897465,3
READ,rfh4Mhp-a6U,1201641112.333178,11
READ,KG-adf3Z7_A,1201641113.401946,167
READ,Kwb576O8DeE,1201641115.722794,87
READ,Ah9bwgUH9qI,1201641117.300480,0
READ,y-MaaxgdUT4,1201641118.652402,620
READ,CMDIv6DfM4Q,1201641119.292894,84
READ,6ej8jEz2lsI,1201641121.196899,107
READ,4LvtDb0ZPwQ,1201641121.584404,548
READ,rHWaEjCO0Lg,1201641122.688281,308
READ,31n4IsalkVw,1201641125.236940,2
READ,jX0keCRBT24,1201641125.362847,2
READ,L2gYPcZi4WQ,1201641127.216168,2
READ,_OBlgSz8sSM,1201641127.936376,1183
READ,L5IQbSrV6rI,1201641130.158254,691
READ,L5IQbSrV6rI,1201641130.766485,691
READ,Y3eukm4SKoA,1201641131.344616,130
READ,3u5qSVEHYJY,1201641131.561024,662
READ,NxGbVBMC1ZA,1201641133.876245,500
READ,Nso2iFMg_sM,1201641135.725601,1104
READ,VR2Jxqe3WGM,1201641137.699805,336
READ,VR2Jxqe3WGM,1201641138.322194,336
READ,GTcu6rEOCws,1201641138.930217,3
READ,EyS3weMlxLA,1201641140.254064,11
READ,RmGE7Mkf0LY,1201641140.974544,894
READ,t9-CS2v8wcc,1201641141.555262,226
READ,AC3dPicfOlc,1201641142.054640,704
READ,YbNUS6pxfjw,1201641144.540788,197
READ,ZYw2M6YaOE4,1201641146.236900,2
READ,he-HW6OJUs8,1201641148.850047,3
READ,89ED2DNja90,1201641150.035855,30
READ,J5YO5_PkagA,1201641151.580069,532
READ,Vr05lKYiTyI,1201641152.913105,340
READ,sdpDwkXDqfU,1201641153.907992,11
READ,kuFA0ffIiAU,1201641155.954819,1017
READ,x7Xzv-ed_tA,1201641156.082579,295
READ,J5YO5_PkagA,1201641156.599831,532
READ,ZVeFXkoiFMc,1201641159.175212,57
READ,J5YO5_PkagA,1201641159.334086,532
READ,QnCYLx1emBA,1201641159.785131,89
READ,D6U9LMrornI,1201641159.823411,11
READ,8vRTj8SgRNQ,1201641160.814462,331
READ,wRBsajRrnY8,1201641160.988922,11
READ,gylFtdCSrRA,1201641161.426012,2
READ,6lAFfLy05_Y,1201641161.589573,91
READ,z8Q-sRdV7SY,1201641161.784577,194
READ,pci3zK48cXU,1201641163.380542,2373
READ,uTQHLFyzOQw,1201641164.317522,222
READ,g4v9phYZmdM,1201641164.526012,9
READ,W29WZx3cjO4,1201641165.301524,0
READ,ZVeFXkoiFMc,1201641165.400941,57
READ,ZJmoukC84aM,1201641165.601747,11
READ,ZVeFXkoiFMc,1201641167.428963,57
READ,SGt55hnE6tw,1201641168.244189,5
READ,j9NkBxxHxAc,1201641173.477229,5
READ,ZJmoukC84aM,1201641173.681141,11
READ,JKsiMrv6ObU,1201641173.973130,3
READ,cmNCALGHOC4,1201641174.319638,2
READ,ZJmoukC84aM,1201641177.438072,11
READ,ChzrNlR6HA0,1201641182.823578,11
READ,e89j1_5GQHo,1201641184.435068,2
READ,Iui-kdInT2Y,1201641185.497543,3
READ,DnCloG3wR_E,1201641185.611550,3
READ,K8QDo9WoWxA,1201641185.699953,42
READ,613CgCyHHoE,1201641185.773971,98
READ,aNcE8zZi-mo,1201641186.418906,14
READ,fUkuqJ5-x6I,1201641190.369888,2
READ,WHzoy9PsOlc,1201641191.527712,282
READ,r-NlcnDHyi8,1201641193.930050,2
READ,sHhm_0oAN5A,1201641196.662496,2
READ,BFff-FekFWU,1201641196.956141,172
READ,Z9y3s1YeUq8,1201641198.724604,3
READ,6ej8jEz2lsI,1201641200.332999,107
READ,4Ug38J-69cU,1201641201.851298,46
READ,a9wLFTlPxu4,1201641202.761969,2
READ,I4ye1xHgDho,1201641203.712444,59
READ,CrtUmzS5brg,1201641204.252868,618
READ,j9NkBxxHxAc,1201641205.185782,5
READ,ZZSLLakb8uk,1201641206.247651,11
READ,zKf7UV15t-E,1201641207.416280,230
READ,CrtUmzS5brg,1201641209.229068,618
READ,IUbh_FCo8QU,1201641209.776039,334
READ,qPVSftvPUZA,1201641212.513780,45
READ,vT22vN6Sy5E,1201641212.762007,535
READ,PCMtqVygA0E,1201641213.004018,375
READ,gAYS2ONDXW0,1201641215.718557,28
READ,ZJmoukC84aM,1201641217.841424,11
READ,LiXYzbcVCSc,1201641217.976026,25
READ,NCwYmd38RjE,1201641219.522016,14
READ,SA651Lik3c0,1201641220.068618,73
READ,sQiiszIthx4,1201641220.630841,324
READ,vNgu-JtZR20,1201641221.761115,31
READ,VGDwScgb_Y0,1201641222.287399,207
READ,Z5dboI8e1wA,1201641223.262234,2
READ,7oL7UI3-S58,1201641223.264171,2
READ,Z9y3s1YeUq8,1201641224.472710,3
READ,Z9y3s1YeUq8,1201641225.547708,3
READ,y02OffECqRI,1201641225.577863,3
READ,Z9y3s1YeUq8,1201641226.685213,3
READ,c1nwSjs81Ls,1201641227.236810,2
READ,Z9y3s1YeUq8,1201641227.668148,3
READ,JVbpTAyg0uc,1201641228.129491,2
READ,Z5dboI8e1wA,1201641229.178547,2
READ,K52Pclir2Uw,1201641231.193587,2
READ,Z5dboI8e1wA,1201641231.204756,2
READ,fPgV6-gnQaE,1201641232.894228,3
READ,T8guMii5Uuw,1201641233.088789,130
READ,Z5dboI8e1wA,1201641234.456046,2
READ,Y51fP5RE7_g,1201641236.214488,420
READ,jDmpZtwZAQg,1201641240.600729,1389
READ,5s-A5YfaA8I,1201641243.716613,2
READ,HfoU-VoqhVg,1201641248.725660,374
READ,ZeJ0C4j-NCw,1201641253.419165,168
READ,MYNEYp06EkI,1201641253.863593,175
READ,6_N1VcSlxAk,1201641260.465575,11
READ,K4ZEnXxwxeM,1201641265.048411,68
READ,ndcbXhMr-Hg,1201641266.624203,11
READ,hPUAhSGZtvU,1201641268.563839,147
READ,a4X7eFbP3u4,1201641269.728593,141
READ,TliFV96cFM8,1201641272.144008,102
READ,XJk5hxVb8ks,1201641277.362144,2
READ,mJU_y_uKM8c,1201641277.789941,83
READ,XJk5hxVb8ks,1201641278.367944,2
READ,MTr7VEkjHw0,1201641279.016536,256
READ,XAKroNeQhf0,1201641279.244653,656
READ,wRBsajRrnY8,1201641279.295190,11
READ,Ln4eK6NEM-Y,1201641280.268305,2
READ,44GRDT0Ft0o,1201641280.334990,2
READ,cmNCALGHOC4,1201641280.409655,2
READ,ThQKlt45LrM,1201641281.461463,3
READ,KKHiUfS8I2g,1201641281.865162,2
READ,o8VqXQEF-Dc,1201641283.675607,3
READ,IH9nFK6hlfw,1201641286.692646,11
READ,a64lZzrZFaw,1201641288.150318,14
READ,0LoBwkVLVKU,1201641288.612705,251
READ,zHqoqJyfy-4,1201641291.598712,10
READ,faewCXX1mvo,1201641292.670564,2
READ,DVBWoS3XJEA,1201641292.865898,11
READ,wRBsajRrnY8,1201641293.427193,11
READ,5yYx0k08_q0,1201641294.213855,143
READ,98jjrM2Ov68,1201641294.297141,191
READ,fNBClhhuoxY,1201641297.116955,11
READ,ZrnK-qPARYI,1201641297.807547,2089
READ,Eqs4mrFlHow,1201641298.753885,11
READ,eZpNQYUFC6M,1201641298.823148,512
READ,K_5W4t_CBzg,1201641300.040243,571
READ,K4ZEnXxwxeM,1201641300.649911,68
READ,YFaD8_KIehs,1201641301.546673,135
READ,YFaD8_KIehs,1201641302.167595,135
READ,wRBsajRrnY8,1201641302.436096,11
READ,7zwFLYTDa2o,1201641303.039428,2
READ,ImyKKWmRNUY,1201641303.209735,3
READ,YFaD8_KIehs,1201641304.483163,135
READ,xELBciNCQiw,1201641304.785446,9
READ,YFaD8_KIehs,1201641305.587040,135
READ,YFaD8_KIehs,1201641305.963672,135
READ,opSBRWmpc6g,1201641306.178123,5
READ,YFaD8_KIehs,1201641306.746086,135
READ,YFaD8_KIehs,1201641306.983263,135
READ,YFaD8_KIehs,1201641307.158160,135
READ,nRznMoP1EcI,1201641310.506995,634
READ,qIYhbRiuVK0,1201641310.540296,275
READ,YFaD8_KIehs,1201641310.600717,135
READ,qIYhbRiuVK0,1201641311.549815,275
READ,wRBsajRrnY8,1201641311.889745,11
READ,YFaD8_KIehs,1201641311.927654,135
READ,lFHy_ieU3Pc,1201641313.590105,3
READ,FhH_AJBysks,1201641313.913368,518
READ,WH3zv-xjjzU,1201641314.028688,3
READ,Ad8RVexRUoQ,1201641315.599970,11
READ,v8frN4Rou_s,1201641315.971003,2
READ,YFaD8_KIehs,1201641316.315290,135
READ,YFaD8_KIehs,1201641316.904779,135
READ,YFaD8_KIehs,1201641317.175280,135
READ,LzDYCxnryNc,1201641317.579385,484
READ,YFaD8_KIehs,1201641317.697419,135
READ,YFaD8_KIehs,1201641318.321091,135
READ,YFaD8_KIehs,1201641324.603334,135
READ,GIP9_8vpbYI,1201641324.744287,271
READ,lFHy_ieU3Pc,1201641328.421005,3
READ,t7WiJj3wOp0,1201641330.006038,196
READ,gWlHF1uljX0,1201641331.122343,718
READ,PCWUm8EQUaU,1201641332.407482,2
READ,3lp43-FrwdA,1201641334.946230,59
READ,YFaD8_KIehs,1201641335.129052,135
READ,UubvKFYRfzU,1201641335.186043,57
READ,7vvbUFrU7dM,1201641338.057900,11
READ,-EPmQwkeNCs,1201641339.030703,658
READ,NrungA_RJf0,1201641339.154212,11
READ,Be6jlCuMvVQ,1201641339.873874,2
READ,3CgiGTXNDvY,1201641341.530016,2
READ,3bYYWWzULQg,1201641341.948188,1876
READ,cKjso38A3a8,1201641342.519856,314
READ,ml7C-WfL8f8,1201641342.554829,2
READ,C2xLFumZWFk,1201641343.654679,333
READ,SZfVRXplCuQ,1201641349.760984,3
READ,Z3aIzYb690o,1201641350.899651,87
READ,U5ci-ciEgsg,1201641351.080068,120
READ,IOZACGVr32Q,1201641351.168462,3
READ,sCTbO5w-m4o,1201641351.187000,3
READ,VVm38iK6rqk,1201641351.678990,47
READ,myIWIrO7xO0,1201641352.156744,11
READ,cBGkhPx529g,1201641356.590295,75
READ,dp4MYii7MqA,1201641356.929487,11
READ,QesNfOyHSGs,1201641361.843147,3
READ,D25BeXniDZY,1201641362.291654,155
READ,X0O7yUJBeTw,1201641364.309570,3
READ,3lp43-FrwdA,1201641365.475892,59
READ,AulbOQokMcM,1201641365.807750,11
READ,wXs2RTe7RMo,1201641366.160646,891
READ,IAmvQFTHTYI,1201641367.594821,5
